0,0.574830594,1.009103496,0,0,0,0,0,0.013229521,0,0,0,0,0,0,0,0,0.565112212,0,0,0,0,0.080431244,0,0,0,0,0
0,0.840113247,0.670592588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.453113181,0,0,0,0,0.4743281,0,0,0,0,0
0,0.236727434,0,0,0,0,0,0,1.111964737,0,0,0,0,0,0,0,0,0,0,0,0,0,1.015305761,0,0,0,0,0
0,0,0.328797089,0,0,0,0,0,0.407560659,0,0,0,0,0,0,0,0,1.78360086,0,0,0,0,0.434511093,0,0,0,0,0
0,0,0.057191287,0,0,0,0,0,0.086644478,0,0,0,0,0,0,0,0,1.996812282,0,0,0,0,0,0,0,0,0,0
0,0.888732106,0,0,0,0,0,0,0.828789709,0,0,0,0,0,0,0,0,0.284801056,0,0,0,0,0,0,0,0,0,0
0,0.462679897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58800934,0,0,0,0,0.130019061,0,0,0,0,0
0,1.57168401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.386646073,0,0,0,0,0.536189667,0,0,0,0,0
0,0,0,0,0,0,0,0,1.206196879,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.606183363,0,0,0,0.073825076,0,0,0,0.049630009,0,0,0,0,0.478552831,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.658902957,0,0,0,0,0,0,0.178757354,0.777169733,0,0,0,0,1.456672897,0,0,0,0,0
0,0,0,0,0,0,0,0.119838204,0,0.488820212,0,0,0.102744163,0,0,0,2.071102797,0,0,0,0,0,0.174018618,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.525243559,0,0,0.084740201,0,0,0,2.076265274,0.028316788,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.323689127,0,0,0,0,0,0,0.522477464,0,0,0,0,0,0,0.507098083,0,0,0,0
0,0,0,0,0,0,0,0,0,0.241639772,0,0,0,0,0,0,0,0,0,0,0,0,0.561235638,0.009238374,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.333026568,0.044351971,0,0,0,0
0,0,0,0,0,0,0,0,0,1.557550821,0,0,0,0,0,0,0.400436678,0,0,0,0,0,0.864159474,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212024945,0,0,0,0,0
0,0,0,0,0,0,0,0,0,0.118281958,0,0,0,0,0,0,0,0,0,0,0,0,0.267758744,3.06979649,0,0,0,0
0,0,0,0,0,0,0.025866456,0,0,0.272662671,0,0,0,0,0,0,0,0,0,0,0,0,0.282058127,0.572988386,0,0,0,0
0,0,0,0,0,0,0.633365826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.081452925,0.46201576,0.989574448,0,0,0,0
0,0,0,0,0,0,0.345420546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.006522359,1.069314405,0,0.151882616,0,0,0
0,0,0,0,0,0,0.297566063,0,0,0.329165046,0,0,0,0,0,0,0,0,0,0,0,0.439978497,0.262227387,0,0.458195227,0.25843034,0,0
0,0,0,0,0,0,0,0,0,0.802711683,0,0,0,0,0,0,0,0,0,0,0,0.033067266,0.817058977,0.189657892,0.523699327,0.067938888,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.114741372,0,0,0,0
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.515046419,1.212383953,0,0,0
0,0,0,0,0,0,0,0,0,0.571308288,0,0,0,0,0,0,0,0,0,0,0,0,0.078085739,0,0.608559901,0,0,0
0,0,0,0,0,0,0,0,0,0.158669206,0,0,0,0,0,0,0,0,0,0,0,0,0.843748896,1.774133761,0,0,0,0
