2016/7/29,5.2966,0.17221,-0.51161,0.066082,-0.20874,-0.053264,-0.044286,-0.16092,-0.18348,0.32632,0.10504,-0.68073,0.5968,-0.2141,-0.079413,0.1802,-0.065176,0.013762,8.7233,0.31369,0.27997,0.15025,0.42264,0.73085,-0.70997,-0.0017387,-0.30512,-0.20163,-0.62523,1.3497,1.1454,-1.8589,-0.44628,-0.30172,0.10216,-0.71919,0.073098,0.91855
2016/8/31,0.56013,-0.43732,0.69384,2.2682,-1.4419,-0.26442,0.25753,0.32444,0.30212,3.4211,-1.6428,-3.7253,2.2808,0.46882,-0.66718,0.3686,1.1595,0.064206,7.5944,-2.1811,-0.87955,-0.26018,0.58665,1.887,-0.071814,0.5594,0.8256,1.3036,-0.62889,6.1727,20.7311,-15.4047,-8.2562,-0.60827,7.6574,-0.15967,0.41794,1.044
2016/9/30,-1.8021,-0.26528,-0.31012,1.4007,0.084349,0.035771,-0.089567,0.14239,0.23566,3.1374,-1.5905,-2.7069,2.7616,-1.3272,1.5608,0.1305,-0.18287,0.28806,6.8267,-0.59673,-0.18203,-0.49102,0.60636,1.3192,0.29796,0.81901,0.02743,-0.19488,-0.85704,1.7496,4.9401,-3.1094,-4.1164,-0.58514,3.0849,-0.36672,0.0011927,1.1132
2016/10/31,1.1233,0.70997,-0.76827,0.56272,-0.246,-0.11364,0.31186,0.0067708,-0.016068,-0.18222,0.77932,0.25063,-0.49263,-0.22034,0.28426,0.2012,-0.17843,0.038464,4.545,-0.51297,-0.15306,-0.15532,0.074289,1.0881,-0.02692,0.68264,-0.16837,0.41377,-1.0607,0.60408,3.7312,-1.1999,-4.3495,-0.40941,5.0733,0.31246,-0.10616,0.92272
2016/11/30,2.7827,-0.069538,-0.21415,0.7006,-0.19662,-0.59073,0.013491,0.16522,0.070051,-0.65599,0.057223,-0.0034634,0.64195,1.1059,-0.5925,0.2524,-0.12635,0.26949,8.0041,-2.5568,-0.33301,-0.39536,-1.0635,3.1247,0.4069,0.53629,0.36222,0.51768,-1.9642,-1.8602,1.0708,-0.18497,-0.41372,-0.73489,3.8837,1.3965,-0.12796,2.255
2016/12/30,-4.8211,-0.37345,0.071444,0.13262,-0.086006,0.033079,-0.13633,0.076954,-0.049774,-0.41878,0.9498,0.46636,-0.4815,-0.41598,0.37222,-0.071538,0.008504,-0.15561,6.1575,-0.16536,0.079618,-0.0047782,0.28119,-0.065997,-0.19565,-0.12143,0.077066,-0.61076,-0.061979,-0.16846,-1.0638,2.2752,0.52874,-0.55493,-0.41527,0.56722,0.034716,0.69206
